,허가번호,경도,위도,"주파수 대역
(MHz)",구분
133562,322016110034641,126.888111,127.175308,2600,기지국
133563,322016110034642,126.891075,127.175308,2600,기지국
133564,322016110034650,126.889592,127.175308,2600,기지국
133565,322016110034653,126.886022,127.175308,2600,기지국
133566,322016110036048,126.888947,127.175308,2600,기지국
133569,322016110041439,126.893894,127.175308,2600,기지국
133570,322016110041443,126.883639,127.175308,2600,기지국
133571,322016110041461,126.888911,127.175308,2600,기지국
133572,322016110041462,126.892972,127.175308,2600,기지국
133573,322016110041467,126.884503,127.175308,2600,기지국
133574,322016110041468,126.884503,127.175308,2600,기지국
133575,322016110041469,126.887,127.175308,2600,기지국
133576,322016110041530,126.886981,127.175308,2600,기지국
133577,322016110042916,126.886625,127.175308,2600,기지국
133578,322016110044351,126.886192,127.175308,2600,기지국
133583,322016110048636,126.893894,127.175308,2600,기지국
133584,322016110054219,126.891642,127.175308,2600,기지국
133593,322016110081661,126.88935,127.175308,2600,기지국
133594,322016110082262,126.888022,127.175308,2600,기지국
133595,322016110082263,126.888022,127.175308,2600,기지국
133596,322016110082264,126.888022,127.175308,2600,기지국
133601,322016110084387,126.887972,127.175308,2600,기지국
133602,322016110088353,126.884717,127.175308,2600,기지국
133603,322016110088354,126.884717,127.175308,2600,기지국
133604,322016110088357,126.884664,127.175308,2600,기지국
133605,322016110088359,126.884664,127.175308,2600,기지국
133606,322016110088360,126.884717,127.175308,2600,기지국
133618,322017110034657,126.886969,127.175308,2600,기지국
133619,322018110007545,126.891036,127.175308,2600,기지국
133624,322018110019525,126.886125,127.175308,2600,기지국
133627,322018110036974,126.889708,127.175308,2600,기지국
133628,322018110038280,126.892414,127.175308,2600,기지국
133638,322018110042178,126.891744,127.175308,2600,기지국
133639,322018110042179,126.891808,127.175308,2600,기지국
133684,322019110083002,126.892397,127.175308,2600,기지국
133757,322022110031255,126.890753,127.175308,2600,기지국
133771,322022110047607,126.885119,127.175308,2600,기지국
133782,322022110063961,126.884664,127.175308,2600,기지국
133786,322022110065367,126.886644,127.175308,2600,기지국
133790,322022110069079,126.889067,127.175308,2600,기지국
133794,322023110004909,126.884664,127.175308,2600,기지국
133811,322023110026085,126.890753,127.175308,2600,기지국
133938,322014110017082,126.891933,127.175308,2600,기지국
133939,322014110017089,126.888356,127.175308,2600,기지국
133940,322014110017090,126.886886,127.175308,2600,기지국
133941,322014110017207,126.890986,127.175308,2600,기지국
133942,322014110017622,126.892236,127.175308,2600,기지국
133943,322014110017625,126.891664,127.175308,2600,기지국
133944,322014110021287,126.891028,127.175308,2600,기지국
133945,322014110021288,126.888836,127.175308,2600,기지국
133954,322014110029384,126.886892,127.175308,2600,기지국
133962,322014110042667,126.894317,127.175308,2600,기지국
133974,322014110066962,126.890981,127.175308,2600,기지국
133975,322014110067170,126.888764,127.175308,2600,기지국
133981,322014110074746,126.89065,127.175308,2600,기지국
133992,322015110027681,126.884914,127.175308,2600,기지국
133993,322015110030636,126.892325,127.175308,2600,기지국
133994,322015110030638,126.8911,127.175308,2600,기지국
133995,322015110030641,126.891439,127.175308,2600,기지국
134005,322015110083328,126.887308,127.175308,2600,기지국
134008,322016110004213,126.884642,127.175308,2600,기지국
134031,322016110034025,126.893789,127.175308,2600,기지국
134032,322016110034635,126.888836,127.175308,2600,기지국
134033,322016110034636,126.890986,127.175308,2600,기지국
134034,322016110034649,126.888764,127.175308,2600,기지국
134035,322016110034895,126.886022,127.175308,2600,기지국
134036,322016110034902,126.891028,127.175308,2600,기지국
134037,322016110035017,126.888692,127.175308,2600,기지국
134040,322016110041466,126.891664,127.175308,2600,기지국
134041,322016110041525,126.889911,127.175308,2600,기지국
134042,322016110041529,126.884914,127.175308,2600,기지국
134043,322016110041531,126.888356,127.175308,2600,기지국
134044,322016110041533,126.885314,127.175308,2600,기지국
134045,322016110041582,126.892336,127.175308,2600,기지국
134046,322016110041603,126.894317,127.175308,2600,기지국
134047,322016110048619,126.894317,127.175308,2600,기지국
134048,322016110054237,126.891933,127.175308,2600,기지국
134063,322016110084388,126.887308,127.175308,2600,기지국
134080,322017110020405,126.887189,127.175308,2600,기지국
134081,322017110020406,126.887189,127.175308,2600,기지국
134082,322017110054007,126.89065,127.175308,2600,기지국
134092,322018110007588,126.891028,127.175308,2600,기지국
134096,322018110013759,126.891,127.175308,2600,기지국
134100,322018110018226,126.891586,127.175308,2600,기지국
134105,322018110019046,126.892586,127.175308,2600,기지국
134110,322018110020467,126.890997,127.175308,2600,기지국
134112,322018110031987,126.886964,127.175308,2600,기지국
134113,322018110034661,126.891689,127.175308,2600,기지국
134116,322018110042198,126.885367,127.175308,2600,기지국
134123,322018110063977,126.889867,127.175308,2600,기지국
134221,322022110023023,126.886961,127.175308,2600,기지국
134224,322022110028532,126.888756,127.175308,2600,기지국
134237,322022110051655,126.892336,127.175308,2600,기지국
134262,322023110031987,126.888692,127.175308,2600,기지국
134263,322023110032076,126.883786,127.175308,2600,기지국
135709,322014110017694,126.855772,127.175308,2600,기지국
135710,322014110023245,126.851594,127.175308,2600,기지국
135711,322014110027396,126.855769,127.175308,2600,기지국
135712,322014110027943,126.853764,127.175308,2600,기지국
135713,322014110029403,126.850956,127.175308,2600,기지국
135714,322014110029421,126.850956,127.175308,2600,기지국
135715,322014110042659,126.853681,127.175308,2600,기지국
135716,322014110042660,126.854144,127.175308,2600,기지국
135717,322014110047586,126.856367,127.175308,2600,기지국
135723,322014110067225,126.853656,127.175308,2600,기지국
135760,322016110003565,126.852808,127.175308,2600,기지국
135764,322016110011144,126.855364,127.175308,2600,기지국
135766,322016110024501,126.855039,127.175308,2600,기지국
135771,322016110034634,126.856378,127.175308,2600,기지국
135772,322016110034874,126.855083,127.175308,2600,기지국
135773,322016110034880,126.854353,127.175308,2600,기지국
135774,322016110036035,126.853761,127.175308,2600,기지국
135775,322016110036036,126.853767,127.175308,2600,기지국
135776,322016110036043,126.850956,127.175308,2600,기지국
135777,322016110041455,126.855853,127.175308,2600,기지국
135778,322016110041522,126.850956,127.175308,2600,기지국
135782,322016110054203,126.856775,127.175308,2600,기지국
135796,322017110025560,126.851058,127.175308,2600,기지국
135797,322017110025582,126.855783,127.175308,2600,기지국
135798,322017110030736,126.8532,127.175308,2600,기지국
135799,322017110033051,126.852967,127.175308,2600,기지국
135806,322018110044397,126.853672,127.175308,2600,기지국
135811,322018110050384,126.856581,127.175308,2600,기지국
135867,322021110050969,126.856208,127.175308,2600,기지국
135898,322024110000430,126.854417,127.175308,2600,기지국
135996,322014110010184,126.845133,127.175308,2600,기지국
136002,322014110016285,126.847414,127.175308,2600,기지국
136003,322014110016286,126.841033,127.175308,2600,기지국
136004,322014110017066,126.845736,127.175308,2600,기지국
136005,322014110027338,126.839736,127.175308,2600,기지국
136006,322014110027340,126.843333,127.175308,2600,기지국
136007,322014110027341,126.841353,127.175308,2600,기지국
136008,322014110027414,126.844583,127.175308,2600,기지국
136022,322014110066788,126.841,127.175308,2600,기지국
136023,322014110067172,126.846786,127.175308,2600,기지국
136025,322014110073227,126.845,127.175308,2600,기지국
136032,322014110084087,126.841986,127.175308,2600,기지국
136065,322015110057649,126.841758,127.175308,2600,기지국
136073,322015110079595,126.841492,127.175308,2600,기지국
136086,322016110014277,126.844778,127.175308,2600,기지국
136099,322016110034873,126.841353,127.175308,2600,기지국
136100,322016110034879,126.844353,127.175308,2600,기지국
136101,322016110035029,126.839711,127.175308,2600,기지국
136102,322016110035034,126.841239,127.175308,2600,기지국
136103,322016110036037,126.845892,127.175308,2600,기지국
136104,322016110036063,126.848911,127.175308,2600,기지국
136105,322016110041463,126.845133,127.175308,2600,기지국
136106,322016110054239,126.843842,127.175308,2600,기지국
136120,322016110077861,126.844675,127.175308,2600,기지국
136121,322016110077862,126.844675,127.175308,2600,기지국
136122,322016110081667,126.847822,127.175308,2600,기지국
136126,322017110025556,126.843906,127.175308,2600,기지국
136127,322017110027484,126.845892,127.175308,2600,기지국
136128,322017110027506,126.841933,127.175308,2600,기지국
136129,322017110028779,126.841353,127.175308,2600,기지국
136131,322017110030693,126.844856,127.175308,2600,기지국
136134,322017110036776,126.847594,127.175308,2600,기지국
136139,322017110051676,126.840556,127.175308,2600,기지국
136141,322018110006528,126.844808,127.175308,2600,기지국
136142,322018110006529,126.846467,127.175308,2600,기지국
136155,322018110013387,126.846636,127.175308,2600,기지국
136156,322018110013388,126.846636,127.175308,2600,기지국
136160,322018110014288,126.846636,127.175308,2600,기지국
136161,322018110015868,126.843333,127.175308,2600,기지국
136162,322018110019556,126.846636,127.175308,2600,기지국
136166,322018110023672,126.845892,127.175308,2600,기지국
136167,322018110023674,126.848911,127.175308,2600,기지국
136170,322018110024883,126.847386,127.175308,2600,기지국
136173,322018110031900,126.841,127.175308,2600,기지국
136178,322018110038292,126.842617,127.175308,2600,기지국
136183,322018110041397,126.848911,127.175308,2600,기지국
136185,322018110045333,126.844675,127.175308,2600,기지국
136186,322018110045334,126.844675,127.175308,2600,기지국
136187,322018110045335,126.844675,127.175308,2600,기지국
136188,322018110045336,126.844675,127.175308,2600,기지국
136193,322018110050389,126.845742,127.175308,2600,기지국
136229,322019110052529,126.839736,127.175308,2600,기지국
136235,322019110072588,126.842606,127.175308,2600,기지국
136236,322019110072653,126.844675,127.175308,2600,기지국
136305,322022110018795,126.843906,127.175308,2600,기지국
136312,322022110023632,126.844583,127.175308,2600,기지국
136316,322022110034660,126.845142,127.175308,2600,기지국
136361,322023110017888,126.846467,127.175308,2600,기지국
136365,322023110023142,126.845314,127.175308,2600,기지국
136390,322024110022889,126.84215,127.175308,2600,기지국
136420,322025110002537,126.845056,127.175308,2600,기지국
136421,322025110002540,126.845108,127.175308,2600,기지국
136440,322025110011750,126.843842,127.175308,2600,기지국
137096,322014110017117,126.840961,127.175308,2600,기지국
137097,322014110017120,126.837408,127.175308,2600,기지국
137098,322014110017122,126.8341,127.175308,2600,기지국
137099,322014110021424,126.838786,127.175308,2600,기지국
137100,322014110027339,126.840044,127.175308,2600,기지국
137101,322014110027350,126.838064,127.175308,2600,기지국
137112,322015110033381,126.843831,127.175308,2600,기지국
137113,322015110033501,126.835778,127.175308,2600,기지국
137129,322016110002179,126.837819,127.175308,2600,기지국
137131,322016110003574,126.835158,127.175308,2600,기지국
137133,322016110005084,126.838856,127.175308,2600,기지국
137146,322016110035032,126.840964,127.175308,2600,기지국
137147,322016110036040,126.838294,127.175308,2600,기지국
137148,322016110036041,126.838064,127.175308,2600,기지국
137149,322016110036056,126.836014,127.175308,2600,기지국
137150,322016110058956,126.838797,127.175308,2600,기지국
137164,322016110079832,126.838856,127.175308,2600,기지국
137165,322016110079833,126.838856,127.175308,2600,기지국
137166,322016110079834,126.838856,127.175308,2600,기지국
137167,322016110079835,126.838856,127.175308,2600,기지국
137168,322016110079836,126.838856,127.175308,2600,기지국
137169,322016110079837,126.838856,127.175308,2600,기지국
137170,322016110079838,126.838856,127.175308,2600,기지국
137171,322016110079839,126.838856,127.175308,2600,기지국
137172,322016110079840,126.838856,127.175308,2600,기지국
137173,322016110079841,126.838856,127.175308,2600,기지국
137174,322016110079842,126.838856,127.175308,2600,기지국
